node_id,bucket_type,source_path,source_type,language_hint,expected_neighbors,expected_parent,provenance_ref,model_a_top10,model_b_top10,score_a,score_b,notes,script_hint,locale_hint,translation_needed,source_exists,source_lineage,extracted_at,extractor_model,image_fingerprint,ocr_text_excerpt,extraction_quality
NODE-089,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/ORIENTATION/Biofield Papers/A-Study-of-Effect-of-Energy-Healing-on-in-Vitro-Tumor-Cell-Proliferation.pdf,document,en,,,prov:362a7547a207,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-090,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/The Bible Unearthed by Finkelstein & Silberman.md,document,en,,,prov:15c98efca627,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-091,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/Mysticism Truth or Falsity by Michael Tsarion.md,document,en,,,prov:18a046002255,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-092,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/The Order of Sion & Occult Christianity.md,document,en,,,prov:1584570768bb,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-093,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/We're Talking Heroes!   . by Michael Tsarion.md,document,en,,,prov:89593b1ed4da,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-094,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/Author Intro/ALBERT CHURCHWARD.md,document,en,,,prov:83f389285af3,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-095,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/Author Intro/J. P. Mendum.md,document,en,,,prov:04325ba44de9,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-096,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/ART & IMAGINATION  . by Michael Tsarion.md,document,en,,,prov:2320297eb46b,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-097,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/THE CASE FOR   IDEALISM (Saving the Western Tradition) . by Michael Tsarion.md,document,en,,,prov:4f10d486b765,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-098,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/ORIENTATION/Biofield Papers/glossary of words applicable to the HEF.doc,document,en,,,prov:e130dad7762f,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-099,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/ST. PAUL FRAUD.md,document,en,,,prov:f6097fce6af6,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
NODE-100,cross_integration_histories,/Users/sheshnarayaniyer/Documents/noesis/Research/Micheal Tsarion/Articles/Author Intro/Arthur Dewes.md,document,en,,,prov:4f917245742f,,,,,,latin,global,false,true,noesis_research_corpus,2026-05-15T00:00:00Z,tbd-phase3,,,unscored
